chr1	3000000	3200000	0.005815
chr1	3200000	3400000	0.004865
chr1	3400000	3600000	0.00473
chr1	3600000	3800000	0.005045
chr1	3800000	4000000	0.005075
chr1	4000000	4200000	0.00447
chr1	4200000	4400000	0.004585
chr1	4400000	4600000	0.008795
chr1	4600000	4800000	0.007215
chr1	4800000	5000000	0.008105
chr1	5000000	5200000	0.007675
chr1	5200000	5400000	0.00566
chr1	5400000	5600000	0.00513
chr1	5600000	5800000	0.004355
chr1	5800000	6000000	0.006055
chr1	6000000	6200000	0.005945
chr1	6200000	6400000	0.006585
chr1	6400000	6600000	0.00651
chr1	6600000	6800000	0.005165
chr1	6800000	7000000	0.00491
chr1	7000000	7200000	0.006855
chr1	7200000	7400000	0.007725
chr1	7400000	7600000	0.004745
chr1	7600000	7800000	0.0057
chr1	7800000	8000000	0.006555
chr1	8000000	8200000	0.00734
chr1	8200000	8400000	0.004485
chr1	8400000	8600000	0.004365
chr1	8600000	8800000	0.00613
chr1	8800000	9000000	0.00444
chr1	9000000	9200000	0.004745
chr1	9200000	9400000	0.005505
chr1	9400000	9600000	0.00611
chr1	9600000	9800000	0.00881
chr1	9800000	10000000	0.00963
chr1	10000000	10200000	0.0082
chr1	10200000	10400000	0.00661
chr1	10400000	10600000	0.00489
chr1	10600000	10800000	0.005555
chr1	10800000	11000000	0.00659
chr1	11000000	11200000	0.005535
chr1	11200000	11400000	0.00565
chr1	11400000	11600000	0.00522
chr1	11600000	11800000	0.00626
chr1	11800000	12000000	0.00576
chr1	12000000	12200000	0.00486
chr1	12200000	12400000	0.00458
chr1	12400000	12600000	0.00592
chr1	12600000	12800000	0.007835
chr1	12800000	13000000	0.00986
chr1	13000000	13200000	0.011515
chr1	13200000	13400000	0.01126
chr1	13400000	13600000	0.010075
chr1	13600000	13800000	0.008055
chr1	13800000	14000000	0.006905
chr1	14000000	14200000	0.006345
chr1	14200000	14400000	0.00646
chr1	14400000	14600000	0.0063
chr1	14600000	14800000	0.00628
chr1	14800000	15000000	0.006275
chr1	15000000	15200000	0.005805
chr1	15200000	15400000	0.00598
chr1	15400000	15600000	0.00508
chr1	15600000	15800000	0.006275
chr1	15800000	16000000	0.008
chr1	16000000	16200000	0.00865
chr1	16200000	16400000	0.007045
chr1	16400000	16600000	0.00744
chr1	16600000	16800000	0.008945
chr1	16800000	17000000	0.006495
chr1	17000000	17200000	0.006285
chr1	17200000	17400000	0.005065
chr1	17400000	17600000	0.0049
chr1	17600000	17800000	0.004815
chr1	17800000	18000000	0.005445
chr1	18000000	18200000	0.005765
chr1	18200000	18400000	0.00472
chr1	18400000	18600000	0.0056
chr1	18600000	18800000	0.00456
chr1	18800000	19000000	0.005265
chr1	19000000	19200000	0.00651
chr1	19200000	19400000	0.00779
chr1	19400000	19600000	0.00502
chr1	19600000	19800000	0.006255
chr1	19800000	20000000	0.005875
chr1	20000000	20200000	0.004815
chr1	20200000	20400000	0.00553
chr1	20400000	20600000	0.0077
chr1	20600000	20800000	0.007555
chr1	20800000	21000000	0.01015
chr1	21000000	21200000	0.0103
chr1	21200000	21400000	0.007785
chr1	21400000	21600000	0.00698
chr1	21600000	21800000	0.00481
chr1	21800000	22000000	0.006275
chr1	22000000	22200000	0.006185
chr1	22200000	22400000	0.007295
chr1	22400000	22600000	0.00595
chr1	22600000	22800000	0.006065
chr1	22800000	23000000	0.006465
chr1	23000000	23200000	0.00617
chr1	23200000	23400000	0.009245
chr1	23400000	23600000	0.005995
chr1	23600000	23800000	0.00913
chr1	23800000	24000000	0.00859
chr1	24000000	24200000	0.00912
chr1	24200000	24400000	0.00861
chr1	24400000	24600000	0.007955
chr1	24600000	24800000	0.00925
chr1	24800000	25000000	0.00592
chr1	25000000	25200000	0.00803
chr1	25200000	25400000	0.006095
chr1	25400000	25600000	0.00642
chr1	25600000	25800000	0.00598
chr1	25800000	26000000	0.00579
chr1	26000000	26200000	0.003775
chr1	26200000	26400000	0.0051
chr1	26400000	26600000	0.00605
chr1	26600000	26800000	0.004245
chr1	26800000	27000000	0.003895
chr1	27000000	27200000	0.006095
chr1	27200000	27400000	0.00416
chr1	27400000	27600000	0.00399
chr1	27600000	27800000	0.004875
chr1	27800000	28000000	0.003815
chr1	28000000	28200000	0.004415
chr1	28200000	28400000	0.005185
chr1	28400000	28600000	0.00449
chr1	28600000	28800000	0.00392
chr1	28800000	29000000	0.00437
chr1	29000000	29200000	0.003735
chr1	29200000	29400000	0.004285
chr1	29400000	29600000	0.00442
chr1	29600000	29800000	0.005965
chr1	29800000	30000000	0.004955
chr1	30000000	30200000	0.005655
chr1	30200000	30400000	0.00573
chr1	30400000	30600000	0.005685
chr1	30600000	30800000	0.007925
chr1	30800000	31000000	0.009025
chr1	31000000	31200000	0.006455
chr1	31200000	31400000	0.005945
chr1	31400000	31600000	0.00509
chr1	31600000	31800000	0.00497
chr1	31800000	32000000	0.0046
chr1	32000000	32200000	0.005115
chr1	32200000	32400000	0.00471
chr1	32400000	32600000	0.004985
chr1	32600000	32800000	0.00553
chr1	32800000	33000000	0.005335
chr1	33000000	33200000	0.00606
chr1	33200000	33400000	0.00615
chr1	33400000	33600000	0.0084
chr1	33600000	33800000	0.0127
chr1	33800000	34000000	0.01206
chr1	34000000	34200000	0.01412
chr1	34200000	34400000	0.01445
chr1	34400000	34600000	0.011405
chr1	34600000	34800000	0.010865
chr1	34800000	35000000	0.01071
chr1	35000000	35200000	0.00576
chr1	35200000	35400000	0.0077
chr1	35400000	35600000	0.006855
chr1	35600000	35800000	0.007955
chr1	35800000	36000000	0.009965
chr1	36000000	36200000	0.01219
chr1	36200000	36400000	0.01257
chr1	36400000	36600000	0.015745
chr1	36600000	36800000	0.012235
chr1	36800000	37000000	0.010395
chr1	37000000	37200000	0.01112
chr1	37200000	37400000	0.01079
chr1	37400000	37600000	0.01199
chr1	37600000	37800000	0.012135
chr1	37800000	38000000	0.00989
chr1	38000000	38200000	0.009905
chr1	38200000	38400000	0.01247
chr1	38400000	38600000	0.011535
chr1	38600000	38800000	0.011995
chr1	38800000	39000000	0.010575
chr1	39000000	39200000	0.01086
chr1	39200000	39400000	0.01212
chr1	39400000	39600000	0.013275
chr1	39600000	39800000	0.01209
chr1	39800000	40000000	0.012985
chr1	40000000	40200000	0.010015
chr1	40200000	40400000	0.009525
chr1	40400000	40600000	0.007705
chr1	40600000	40800000	0.010065
chr1	40800000	41000000	0.009085
chr1	41000000	41200000	0.00873
chr1	41200000	41400000	0.007305
chr1	41400000	41600000	0.00532
chr1	41600000	41800000	0.00583
chr1	41800000	42000000	0.005915
chr1	42000000	42200000	0.006275
chr1	42200000	42400000	0.00848
chr1	42400000	42600000	0.008365
chr1	42600000	42800000	0.012115
chr1	42800000	43000000	0.00943
chr1	43000000	43200000	0.010025
chr1	43200000	43400000	0.007015
chr1	43400000	43600000	0.008955
chr1	43600000	43800000	0.00667
chr1	43800000	44000000	0.00709
chr1	44000000	44200000	0.0081
chr1	44200000	44400000	0.00741
chr1	44400000	44600000	0.006055
chr1	44600000	44800000	0.00551
chr1	44800000	45000000	0.00498
chr1	45000000	45200000	0.00469
chr1	45200000	45400000	0.00517
chr1	45400000	45600000	0.00517
chr1	45600000	45800000	0.006585
chr1	45800000	46000000	0.00599
chr1	46000000	46200000	0.006
chr1	46200000	46400000	0.00633
chr1	46400000	46600000	0.00635
chr1	46600000	46800000	0.005885
chr1	46800000	47000000	0.007305
chr1	47000000	47200000	0.005665
chr1	47200000	47400000	0.00457
chr1	47400000	47600000	0.004615
chr1	47600000	47800000	0.005955
chr1	47800000	48000000	0.005345
chr1	48000000	48200000	0.00465
chr1	48200000	48400000	0.00529
chr1	48400000	48600000	0.00542
chr1	48600000	48800000	0.00537
chr1	48800000	49000000	0.00501
chr1	49000000	49200000	0.003555
chr1	49200000	49400000	0.00537
chr1	49400000	49600000	0.00381
chr1	49600000	49800000	0.004205
chr1	49800000	50000000	0.00436
chr1	50000000	50200000	0.004195
chr1	50200000	50400000	0.004445
chr1	50400000	50600000	0.003615
chr1	50600000	50800000	0.00406
chr1	50800000	51000000	0.005815
chr1	51000000	51200000	0.00598
chr1	51200000	51400000	0.00781
chr1	51400000	51600000	0.00782
chr1	51600000	51800000	0.008655
chr1	51800000	52000000	0.010205
chr1	52000000	52200000	0.0099
chr1	52200000	52400000	0.008335
chr1	52400000	52600000	0.00772
chr1	52600000	52800000	0.007415
chr1	52800000	53000000	0.007755
chr1	53000000	53200000	0.00636
chr1	53200000	53400000	0.00736
chr1	53400000	53600000	0.0063
chr1	53600000	53800000	0.007045
chr1	53800000	54000000	0.007205
chr1	54000000	54200000	0.007595
chr1	54200000	54400000	0.00669
chr1	54400000	54600000	0.00778
chr1	54600000	54800000	0.007255
chr1	54800000	55000000	0.009385
chr1	55000000	55200000	0.010125
chr1	55200000	55400000	0.007925
chr1	55400000	55600000	0.00781
chr1	55600000	55800000	0.00764
chr1	55800000	56000000	0.00726
chr1	56000000	56200000	0.00598
chr1	56200000	56400000	0.005945
